"Attribute","meanImp","medianImp","minImp","maxImp","normHits","decision","year","rank"
"Average.Opponent.Significant.Strike.Percentage",8.06244009753427,8.64731653822795,0,10.611441929162,0.946236559139785,"Confirmed",2001,1
"Average.Kockdowns",7.19645529159957,7.81393740241065,0,9.17218064574642,0.935483870967742,"Confirmed",2001,2
"Average.Clinch.Attempts",3.69464831162465,3.94679647175111,0,5.43123147891753,0.709677419354839,"Confirmed",2001,3
"Average.Head.Strikes.Landed",1.66376417940883,1.58666484433614,-0.571549223158856,3.94625882278762,0.333333333333333,"Rejected",2001,4
"Average.Total.Strikes.Landed",1.48725601698976,1.49264666909959,0.847150993977259,2.19667587948133,0,"Rejected",2001,5
"Average.Opponent.Leg.Strikes.Landed",1.18025651516031,1.15226356911856,0.0859575653592121,2.07446059176748,0,"Rejected",2001,6
"Average.Opponent.Clinches.Landed",1.13488991594933,1.35588516448662,-0.941973115656793,1.9604251529609,0,"Rejected",2001,7
"Average.Opponent.Reversals",1.11230918892525,1.3806992723598,0,1.69591939289598,0,"Rejected",2001,8
"Average.Opponent.Leg.Strikes.Attempted",0.9988815323525,1.3720372692144,-0.390626324554399,1.71459504531897,0,"Rejected",2001,9
"Average.Opponent.Significant.Strikes.Landed",0.958376777950201,1.14948721481467,-0.1639321843445,1.72467235299409,0,"Rejected",2001,10
"Average.Opponent.Take.Downs.Attempted",0.822443742269151,0.9117075126831,-1.08773896219254,3.04817051894554,0.10752688172043,"Rejected",2001,11
"Average.Total.Strikes.Attempted",0.768956091081487,1.02439794526217,-1.38942503594182,1.95544526644015,0,"Rejected",2001,12
"Average.Body.Strikes.Attempted",0.694366801477978,1.00100150250438,-1.00100150250438,1.73048326707831,0,"Rejected",2001,13
"Average.Opponent.Kockdowns",0.638562887968056,1.00100150250438,-1.00100150250438,1.38062136715865,0,"Rejected",2001,14
"Average.Take.Down.Percentage",0.634455691929282,1.00100150250438,-1.72556799401829,1.70743011656623,0,"Rejected",2001,15
"Average.Clinches.Landed",0.592080663499063,0.559150044352973,-1.00100150250438,1.93332912178418,0,"Rejected",2001,16
"Average.Strikes.Landed.from.Distance",0.49813095042056,0.320223465861884,-1.00461918172306,2.00413097691397,0,"Rejected",2001,17
"Average.Opponent.Strikes.Landed.from.Distance",0.495317340326573,0.404958766080585,-1.09451428587273,2.17691416667871,0,"Rejected",2001,18
"Average.Ground.Strikes.Landed",0.408807898769335,0.223651532530411,-1.00100150250438,1.9040243887352,0,"Rejected",2001,19
"Average.Opponent.Significant.Strikes.Attempted",0.374241933080613,-0.136092844812818,-1.00100150250438,2.16097330600228,0,"Rejected",2001,20
"Average.Opponent.Strike.Attempts.from.Distance",0.218967764324752,0.0592548166996618,-1.00100150250438,1.38942503594182,0,"Rejected",2001,21
"Average.Leg.Strikes.Landed",0.200200300500877,0,-1.00100150250438,1.00100150250438,0,"Rejected",2001,22
"Average.Opponent.Clinch.Attempts",0.161101633159118,0.0118015219865404,-1.00100150250438,1.28749810475336,0,"Rejected",2001,23
"Average.Opponent.Head.Strikes.Attempted",0.128905897424553,1.96261557335472e-16,-1.00100150250438,1.40275209380409,0,"Rejected",2001,24
"Average.Reversals",0,0,0,0,0,"Rejected",2001,25
"Average.Leg.Strikes.Attempted",-0.0823354407012582,0,-1.70196501287574,1.00100150250438,0,"Rejected",2001,26
"Average.Opponent.Head.Strikes.Landed",-0.095252820690308,-0.330534528067651,-1.23949661664238,1.94903896837899,0,"Rejected",2001,27
"Average.Strike.Attempts.from.Distance",-0.0975025492447794,0.109648283406926,-1.41676707183341,1.0168485405045,0,"Rejected",2001,28
"Average.Head.Strikes.Attempted",-0.139489304707755,-0.0817363164353105,-1.91968496901196,1.69975302666866,0,"Rejected",2001,29
"Average.Opponent.Take.Down.Percentage",-0.141120774204966,0,-1.41120774204966,3.92523114670944e-16,0,"Rejected",2001,30
"Average.Opponent.Passes.of.Guard",-0.200200300500877,0,-1.00100150250438,0,0,"Rejected",2001,31
"Average.Opponent.Ground.Strikes.Landed",-0.313084912644491,-0.535514957465831,-1.61325392779224,1.34406227991274,0,"Rejected",2001,32
"Average.Body.Strikes.Landed",-0.323397273882069,-0.100004000240016,-1.40834895880057,1.00100150250438,0,"Rejected",2001,33
"Average.Significant.Strike.Percentage",-0.362955702902343,-0.174382289111577,-1.41120774204966,1.41120774204966,0,"Rejected",2001,34
"Average.Opponent.Body.Strikes.Landed",-0.389952636270716,-0.202705207073653,-1.41120774204966,1.00100150250438,0,"Rejected",2001,35
"Average.Opponent.Submissions.Attempted",-0.400400601001753,0,-1.00100150250438,0,0,"Rejected",2001,36
"Average.Significant.Strikes.Attempted",-0.444992847390373,-0.500500751252191,-1.65865467253087,0.649159072226152,0,"Rejected",2001,37
"Average.Opponent.Body.Strikes.Attempted",-0.454626690485007,-0.95485516336846,-1.632571016091,1.28719052456091,0,"Rejected",2001,38
"Average.Opponent.Ground.Strikes.Attempted",-0.463831528708793,0,-1.73727046020804,0.509307136929443,0,"Rejected",2001,39
"Average.Submissions.Attempted",-0.464645409078213,-0.500500751252191,-1.64359905173032,1.00100150250438,0,"Rejected",2001,40
"Average.Take.Downs.Landed",-0.568536727646193,-0.74103720242761,-1.69400547129904,0.547032364554537,0,"Rejected",2001,41
"Average.Ground.Strikes.Attempted",-0.579646835508805,-0.37247881949823,-2.17775223377566,0.867573719517653,0,"Rejected",2001,42
"Average.Opponent.Take.Downs.Landed",-0.599064501625616,-0.500500751252191,-1.67770621729712,0,0,"Rejected",2001,43
"Average.Significant.Strikes.Landed",-0.637829778188286,-1.00100150250438,-1.89824838216748,1.00100150250438,0,"Rejected",2001,44
"Average.Opponent.Total.Strikes.Attempted",-0.710590562698567,-1.00100150250438,-1.70743011656623,0,0,"Rejected",2001,45
"Average.Opponent.Total.Strikes.Landed",-0.760528118735933,-1.00100150250438,-1.40834895880057,1.00100150250438,0,"Rejected",2001,46
"Average.Passes.of.Guard",-0.882521436934721,-1.00100150250438,-1.67594568898395,0,0,"Rejected",2001,47
"Average.Take.Downs.Attempted",-1.07162620195412,-1.25197525970657,-1.73727046020804,0,0,"Rejected",2001,48
"Average.Leg.Strikes.Landed",7.48855383961305,7.70730554697338,3.20537706340771,9.58342786809451,0.898989898989899,"Confirmed",2002,1
"Average.Strikes.Landed.from.Distance",4.672232997539,4.84068159902202,1.19730541433438,6.97169214930671,0.717171717171717,"Confirmed",2002,2
"Average.Strike.Attempts.from.Distance",4.59977521623691,4.83143102524956,2.0660044895094,6.7643491763834,0.727272727272727,"Confirmed",2002,3
"Average.Leg.Strikes.Attempted",4.56952478483571,4.61811927826204,2.21706577459207,7.23212729236789,0.717171717171717,"Confirmed",2002,4
"Average.Significant.Strikes.Attempted",3.3724225431881,3.3813861107797,1.17602325781337,5.47695837351067,0.585858585858586,"Tentative",2002,5
"Average.Significant.Strikes.Landed",3.05556511354484,3.07549330355248,-0.654561120861733,5.63803021634077,0.545454545454545,"Tentative",2002,6
"Average.Opponent.Strike.Attempts.from.Distance",1.89796285366719,1.82891141423189,0.805969238153104,2.96873552513074,0.0101010101010101,"Rejected",2002,7
"Average.Opponent.Strikes.Landed.from.Distance",1.66692661268487,1.48161043588667,0.647114192446072,3.05649347023673,0.0101010101010101,"Rejected",2002,8
"Average.Body.Strikes.Attempted",1.55398659127392,1.61800886461675,0.180143199714537,2.39267054818019,0,"Rejected",2002,9
"Average.Head.Strikes.Landed",1.45436859645497,1.64760665578437,0.63439713332816,2.0910759040995,0,"Rejected",2002,10
"Average.Opponent.Head.Strikes.Attempted",1.28242356598946,1.38711757017445,-0.970655555846197,2.39325903923664,0,"Rejected",2002,11
"Average.Clinch.Attempts",1.22778852022248,1.35608534620934,-0.480985130767387,2.3079591566884,0,"Rejected",2002,12
"Average.Head.Strikes.Attempted",1.07273237265194,1.24835247612631,-0.691425052225119,2.57699102717601,0,"Rejected",2002,13
"Average.Opponent.Take.Downs.Landed",0.724223840718429,0.886564202738051,-1.00260903198602,2.95733473266057,0.0101010101010101,"Rejected",2002,14
"Average.Total.Strikes.Attempted",0.708697352880895,0.817078459817878,-1.6372195309032,2.2342885423443,0,"Rejected",2002,15
"Average.Opponent.Clinches.Landed",0.524494427857032,0.375293357585893,-0.529498440226576,1.95874069253429,0,"Rejected",2002,16
"Average.Opponent.Take.Downs.Attempted",0.391786062055837,0.546191653564364,-1.06144518159758,1.74725641432616,0,"Rejected",2002,17
"Average.Opponent.Leg.Strikes.Landed",0.34965851135619,0.184766094328339,-1.80312442041268,2.73306561249711,0.0101010101010101,"Rejected",2002,18
"Average.Clinches.Landed",0.181820727392238,0.617363631732522,-2.03209207759519,2.08915550035272,0,"Rejected",2002,19
"Average.Opponent.Head.Strikes.Landed",0.103521545743862,-0.0625527027278925,-1.18633045249217,2.40556662960596,0,"Rejected",2002,20
"Average.Opponent.Kockdowns",0,0,-1.00100150250438,1.00100150250438,0,"Rejected",2002,21
"Average.Ground.Strikes.Landed",-0.00277608979065122,-0.115112638517226,-1.73244917270846,1.6241918355749,0,"Rejected",2002,22
"Average.Ground.Strikes.Attempted",-0.0123586551561548,0.0113724569629802,-1.09781418012952,1.00100150250438,0,"Rejected",2002,23
"Average.Opponent.Leg.Strikes.Attempted",-0.0284914197011097,-0.0911665756310545,-1.59177905856549,1.74434001654709,0,"Rejected",2002,24
"Average.Total.Strikes.Landed",-0.128513794796964,0.137233589507696,-1.74492248257584,1.15301549896405,0,"Rejected",2002,25
"Average.Reversals",-0.200200300500877,0,-1.00100150250438,0,0,"Rejected",2002,26
"Average.Take.Down.Percentage",-0.215184302642814,-0.838125393856855,-1.51430815974763,1.71357385956161,0,"Rejected",2002,27
"Average.Opponent.Take.Down.Percentage",-0.260680541154419,-0.487978460780015,-1.41705050316284,1.73159982646685,0,"Rejected",2002,28
"Average.Opponent.Significant.Strike.Percentage",-0.273077701550028,-0.461008297044033,-1.41705050316284,1.31434118009377,0,"Rejected",2002,29
"Average.Opponent.Total.Strikes.Attempted",-0.309418453828017,-0.458734728475493,-1.69258876567486,1.3322511387265,0,"Rejected",2002,30
"Average.Opponent.Reversals",-0.351315538844738,0,-1.41120774204966,1.34406227991274,0,"Rejected",2002,31
"Average.Opponent.Submissions.Attempted",-0.377849662452601,-0.888246809758622,-1.00100150250438,1.00100150250438,0,"Rejected",2002,32
"Average.Opponent.Significant.Strikes.Attempted",-0.42521935445823,-0.347532497200327,-2.24045393144457,1.82842971668446,0,"Rejected",2002,33
"Average.Take.Downs.Attempted",-0.425427482443676,-0.100829735151193,-1.78219373949379,1.00100150250438,0,"Rejected",2002,34
"Average.Opponent.Body.Strikes.Attempted",-0.426538777156866,-0.157933992915353,-2.408719746232,1.00100150250438,0,"Rejected",2002,35
"Average.Opponent.Clinch.Attempts",-0.54793412123496,-0.600504751492207,-2.04024489469881,1.61849437216056,0,"Rejected",2002,36
"Average.Passes.of.Guard",-0.551587584932679,-1.13843999721195,-1.9358989693478,1.0995372832519,0,"Rejected",2002,37
"Average.Opponent.Ground.Strikes.Landed",-0.567277380003288,-0.683888362846945,-1.89169772700713,1.40606442787545,0,"Rejected",2002,38
"Average.Kockdowns",-0.612814334344029,-0.650724752018416,-1.38062136715865,0,0,"Rejected",2002,39
"Average.Body.Strikes.Landed",-0.625267026222233,-0.669237127615567,-1.90543042105795,1.00100150250438,0,"Rejected",2002,40
"Average.Opponent.Body.Strikes.Landed",-0.65293380330474,-0.982207254285835,-2.28048965231038,1.3976941536882,0,"Rejected",2002,41
"Average.Significant.Strike.Percentage",-0.666110201745567,-0.965139820416772,-2.07072466400155,1.00100150250438,0,"Rejected",2002,42
"Average.Opponent.Ground.Strikes.Attempted",-0.676273575269866,-1.00100150250438,-1.9715804023779,1.00100150250438,0,"Rejected",2002,43
"Average.Submissions.Attempted",-0.693359059257484,-1.00100150250438,-1.6425764203654,1.00100150250438,0,"Rejected",2002,44
"Average.Take.Downs.Landed",-0.755316145279701,-0.891173443700938,-1.96874807739539,1.00100150250438,0,"Rejected",2002,45
"Average.Opponent.Total.Strikes.Landed",-0.892667578586923,-1.00100150250438,-1.81433194989159,-0.146569878218519,0,"Rejected",2002,46
"Average.Opponent.Significant.Strikes.Landed",-0.907580935110233,-1.00100150250438,-1.9550913965516,0,0,"Rejected",2002,47
"Average.Opponent.Passes.of.Guard",-1.0488941815448,-1.25701636529129,-2.73799819397468,1.26728739942409,0,"Rejected",2002,48
"Average.Opponent.Take.Downs.Landed",6.4547544142873,7.13373290959315,1.06922988839961,9.86127134062062,0.760869565217391,"Confirmed",2003,1
"Average.Head.Strikes.Landed",5.96801719143985,6.62349771975535,0.935933656377148,9.4758372167922,0.739130434782609,"Confirmed",2003,2
"Average.Opponent.Total.Strikes.Landed",0.915265401590569,1.19877155909598,-0.201025698756524,1.65739194514771,0,"Rejected",2003,3
"Average.Opponent.Kockdowns",0.891924853874255,0.781619160940786,-0.0452731201418471,2.27111461672945,0,"Rejected",2003,4
"Average.Opponent.Take.Downs.Attempted",0.859048907693391,0.829390220172122,-0.106619461718196,1.63180812468242,0,"Rejected",2003,5
"Average.Head.Strikes.Attempted",0.754419166596844,0.814252246035866,-0.727762080534469,2.5272685805304,0,"Rejected",2003,6
"Average.Passes.of.Guard",0.574347509281392,0.677804888182378,-1.27950705815268,1.94326063941941,0,"Rejected",2003,7
"Average.Opponent.Significant.Strike.Percentage",0.485666735632353,0.494611584033979,-1.07888543971689,2.11473058615983,0,"Rejected",2003,8
"Average.Reversals",0.341308201948119,0.299975437081333,-0.507803976750386,2.0087436484451,0,"Rejected",2003,9
"Average.Body.Strikes.Landed",0.0743554658452389,0.164293439239349,-1.66706664431726,1.49586239164249,0,"Rejected",2003,10
"Average.Opponent.Strikes.Landed.from.Distance",0.00558158463027712,0.115544332790396,-1.92225170550802,1.25091474064119,0,"Rejected",2003,11
"Average.Significant.Strikes.Landed",-0.130587257123238,-0.427429963214497,-1.56104460561787,2.3801793685604,0,"Rejected",2003,12
"Average.Ground.Strikes.Attempted",-0.135986198629873,0.0639774480448207,-1.809865835583,0.498330514313272,0,"Rejected",2003,13
"Average.Clinch.Attempts",-0.167082658048067,0.0989593218961451,-2.36210269162507,1.40606442787545,0,"Rejected",2003,14
"Average.Opponent.Clinch.Attempts",-0.201519963502292,-0.332969526287539,-1.96837874086521,1.74665010246498,0,"Rejected",2003,15
"Average.Opponent.Strike.Attempts.from.Distance",-0.285013700074844,-0.375923654766826,-1.51725935649933,1.00253398481275,0,"Rejected",2003,16
"Average.Take.Down.Percentage",-0.324317904803504,-0.530324900034909,-1.33837036895862,1.5510161560722,0,"Rejected",2003,17
"Average.Kockdowns",-0.326429784263097,-0.126763178636495,-1.96290422465101,1.00100150250438,0,"Rejected",2003,18
"Average.Clinches.Landed",-0.378506544396932,-0.380840736137845,-1.98873781530983,1.34298343399357,0,"Rejected",2003,19
"Average.Opponent.Total.Strikes.Attempted",-0.3847662602985,-0.0794119328089773,-1.87938313144709,1.00100150250438,0,"Rejected",2003,20
"Average.Total.Strikes.Landed",-0.386484956833718,-0.294197074428566,-2.44937921082762,0.94420836957915,0,"Rejected",2003,21
"Average.Opponent.Take.Down.Percentage",-0.418737943943678,-0.51421604778793,-1.16482654180638,1.45677504946694,0,"Rejected",2003,22
"Average.Take.Downs.Landed",-0.531547135900965,-0.682506835088614,-2.15866850125692,1.64359905173031,0,"Rejected",2003,23
"Average.Take.Downs.Attempted",-0.54859334551583,-0.892241666531007,-1.90158319885648,1.65314809839891,0,"Rejected",2003,24
"Average.Opponent.Passes.of.Guard",-0.558097934402184,-0.670034779533757,-1.08339710881273,0.421131388100688,0,"Rejected",2003,25
"Average.Significant.Strikes.Attempted",-0.594588784396376,-0.808238346800233,-1.94042338712298,1.02444238352408,0,"Rejected",2003,26
"Average.Opponent.Significant.Strikes.Landed",-0.610468623721326,-0.76084144752688,-1.87368653150011,1.00100150250438,0,"Rejected",2003,27
"Average.Opponent.Clinches.Landed",-0.63250274829036,-0.854414096512543,-1.9673826314433,1.5390557208099,0,"Rejected",2003,28
"Average.Body.Strikes.Attempted",-0.636569209617166,-0.678760963363269,-2.15714234318534,0.687127012737541,0,"Rejected",2003,29
"Average.Opponent.Leg.Strikes.Landed",-0.689064337850105,-0.691056042251666,-1.82401008522302,0.945930787248665,0,"Rejected",2003,30
"Average.Opponent.Reversals",-0.706993956951246,-1.00100150250438,-1.8855294217491,1.00100150250438,0,"Rejected",2003,31
"Average.Ground.Strikes.Landed",-0.732167481341121,-1.00770044969681,-1.79544220034131,0.797011315185454,0,"Rejected",2003,32
"Average.Leg.Strikes.Attempted",-0.76480566309424,-0.616474412429403,-2.68092750061333,0.630843528063314,0,"Rejected",2003,33
"Average.Leg.Strikes.Landed",-0.801620607634984,-1.055016532464,-1.73231240155761,1.38062136715865,0,"Rejected",2003,34
"Average.Opponent.Head.Strikes.Landed",-0.824364648584947,-1.02381098493961,-2.24148166239373,1.09270493497663,0,"Rejected",2003,35
"Average.Opponent.Ground.Strikes.Landed",-0.850888375318031,-1.10133928576938,-1.5987078141348,0.636520623911422,0,"Rejected",2003,36
"Average.Strikes.Landed.from.Distance",-0.934821054197279,-1.00100150250438,-1.96977571044852,1.00100150250438,0,"Rejected",2003,37
"Average.Submissions.Attempted",-0.940197082691945,-1.00100150250438,-1.94478882083425,0,0,"Rejected",2003,38
"Average.Strike.Attempts.from.Distance",-0.944470351568155,-1.3645251550657,-1.79599411113276,0.381369752912315,0,"Rejected",2003,39
"Average.Opponent.Body.Strikes.Landed",-0.954288451224605,-1.01168936524931,-1.46140613839287,-0.277371435197549,0,"Rejected",2003,40
"Average.Opponent.Significant.Strikes.Attempted",-1.0018547069442,-1.11767997531008,-2.35432164010017,1.00100150250438,0,"Rejected",2003,41
"Average.Opponent.Leg.Strikes.Attempted",-1.06265006755246,-1.271341195909,-2.01507786760712,0.285062177006718,0,"Rejected",2003,42
"Average.Opponent.Body.Strikes.Attempted",-1.08152681090055,-0.809116184671631,-2.57520334086689,0.131086373236114,0,"Rejected",2003,43
"Average.Significant.Strike.Percentage",-1.08607883684688,-1.23549042493914,-2.14606794192416,-0.277371435197549,0,"Rejected",2003,44
"Average.Opponent.Ground.Strikes.Attempted",-1.10049317539336,-1.39140722202706,-1.8809131660514,0.313587396168902,0,"Rejected",2003,45
"Average.Opponent.Head.Strikes.Attempted",-1.11474125806445,-1.24013863173186,-1.88228142517474,0.133076432973763,0,"Rejected",2003,46
"Average.Opponent.Submissions.Attempted",-1.21448069144454,-1.24537403383594,-1.68436235060322,-0.557258983818638,0,"Rejected",2003,47
"Average.Total.Strikes.Attempted",-1.26309439898261,-1.44041935451827,-2.50445127514499,0.511863049466627,0,"Rejected",2003,48
"Average.Total.Strikes.Attempted",5.10288206219222,4.98838993823639,2.30458537278089,8.42516863292026,0.777777777777778,"Confirmed",2004,1
"Average.Opponent.Clinch.Attempts",4.96520080991418,5.0476249870984,-0.2809043743864,7.97062986579881,0.757575757575758,"Confirmed",2004,2
"Average.Opponent.Clinches.Landed",4.60178561058834,4.87211416228276,0.232788153505505,6.98618039619709,0.696969696969697,"Confirmed",2004,3
"Average.Opponent.Head.Strikes.Landed",3.10040564254589,3.36666681727845,-0.346586364529087,5.4237926609666,0.525252525252525,"Tentative",2004,4
"Average.Significant.Strikes.Attempted",2.24059491732027,2.32890293594221,-0.576249056463231,5.32121860320845,0.454545454545455,"Tentative",2004,5
"Average.Head.Strikes.Attempted",2.11787761319905,2.21388031557079,1.1234086199313,3.15423404958533,0,"Rejected",2004,6
"Average.Opponent.Significant.Strikes.Attempted",1.77634694010338,1.49436716198384,-0.281910588876016,4.30007827481873,0.0505050505050505,"Rejected",2004,7
"Average.Opponent.Strike.Attempts.from.Distance",1.75786808181852,1.66031398602413,1.10790731862894,2.61463334162481,0,"Rejected",2004,8
"Average.Total.Strikes.Landed",1.24483967569363,1.29415247882847,-0.233261768158874,2.80329351288525,0,"Rejected",2004,9
"Average.Strikes.Landed.from.Distance",1.02727152965821,1.23031828378223,-1.13245179209446,1.98079697537558,0,"Rejected",2004,10
"Average.Strike.Attempts.from.Distance",1.02322501875701,1.36158906290614,-0.120392384411033,2.05466591959383,0,"Rejected",2004,11
"Average.Opponent.Significant.Strikes.Landed",0.949261874178052,0.768196620886007,0.395951432424956,2.15699309188947,0,"Rejected",2004,12
"Average.Opponent.Reversals",0.844846642998589,0.981476996885201,-0.296566378801027,2.36302224383753,0,"Rejected",2004,13
"Average.Clinch.Attempts",0.773233146219356,0.665437409530867,-0.415444717157994,2.20515689180641,0,"Rejected",2004,14
"Average.Opponent.Strikes.Landed.from.Distance",0.741559486691233,0.817918362746096,-0.648729522125714,2.13142071908124,0,"Rejected",2004,15
"Average.Opponent.Head.Strikes.Attempted",0.695467525640017,0.719382843530221,-0.526947155515134,1.73655047511153,0,"Rejected",2004,16
"Average.Opponent.Total.Strikes.Attempted",0.621865399483732,0.719361596901773,-0.324201421035881,2.10195367427538,0,"Rejected",2004,17
"Average.Opponent.Total.Strikes.Landed",0.543890860715215,0.836945978332576,-1.46199656063167,2.02122339314062,0,"Rejected",2004,18
"Average.Take.Downs.Attempted",0.412348483647347,0.415104615725663,-1.67765453689154,2.17000793116495,0,"Rejected",2004,19
"Average.Head.Strikes.Landed",0.382990742072057,0.429917921227479,-0.921385068783289,1.29076754348283,0,"Rejected",2004,20
"Average.Take.Down.Percentage",0.132417982718957,0.474556299334818,-1.31472289001359,1.69234058818317,0,"Rejected",2004,21
"Average.Kockdowns",0.0594351558728464,0.297797676732734,-2.04315417044566,1.9141384100696,0,"Rejected",2004,22
"Average.Passes.of.Guard",-0.00443699705685742,0.288408525206262,-1.34719962700427,1.09036892991366,0,"Rejected",2004,23
"Average.Clinches.Landed",-0.0318344694382827,-0.180867126651043,-1.00100150250438,1.49005708649686,0,"Rejected",2004,24
"Average.Opponent.Leg.Strikes.Landed",-0.0408372717623371,-0.0856528035274836,-1.25991216383418,1.23233558807319,0,"Rejected",2004,25
"Average.Opponent.Take.Downs.Attempted",-0.11300935134123,-0.0916718614910254,-0.848145214187188,0.592229563377944,0,"Rejected",2004,26
"Average.Opponent.Ground.Strikes.Landed",-0.177779439000878,-0.289736261387584,-1.50853655492187,1.71147287717569,0,"Rejected",2004,27
"Average.Opponent.Significant.Strike.Percentage",-0.189729181972843,-0.184260403464248,-2.0308654074788,1.97506615409304,0,"Rejected",2004,28
"Average.Significant.Strike.Percentage",-0.268206095268584,-0.56347149536474,-1.58444818467129,1.86045885257217,0,"Rejected",2004,29
"Average.Significant.Strikes.Landed",-0.351756407482428,-0.660454568005555,-1.60386788775994,2.24571329910442,0,"Rejected",2004,30
"Average.Opponent.Leg.Strikes.Attempted",-0.355297285665945,-0.386682034931427,-1.53798424003827,1.34582896865305,0,"Rejected",2004,31
"Average.Submissions.Attempted",-0.391962378796936,-0.857198161514306,-1.42545921642529,1.13625703881903,0,"Rejected",2004,32
"Average.Leg.Strikes.Attempted",-0.437124808399873,-0.637426060537492,-1.52490764331935,0.87000091552013,0,"Rejected",2004,33
"Average.Opponent.Ground.Strikes.Attempted",-0.441159218569973,-0.423223981409904,-1.75417174986541,0.971516987727389,0,"Rejected",2004,34
"Average.Take.Downs.Landed",-0.51983140109807,-0.329039178659835,-1.72355163865013,0.101490218673334,0,"Rejected",2004,35
"Average.Reversals",-0.552968715337421,-0.411108682404053,-1.97739499400505,1.12228153133351,0,"Rejected",2004,36
"Average.Opponent.Take.Downs.Landed",-0.592597165208422,-0.610285947630831,-1.95612526123866,0.907289308045041,0,"Rejected",2004,37
"Average.Leg.Strikes.Landed",-0.594795001200824,-0.573884603602897,-2.23126724645433,1.17588229183364,0,"Rejected",2004,38
"Average.Ground.Strikes.Landed",-0.621263622436326,-0.798879357980459,-1.59534906706586,0.845914613133672,0,"Rejected",2004,39
